,User_Name,User_Screen_Name,Text,ID,Retweet_Count,Favorite_Count,User_ID,Language,Date,Sentiment
0,Nadin A. Chumpitaz✨,nadin_alache,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375490658664861700,3435,0,2922232402,en,26,0.5994
1,eruptz,qlyw1998,@CashApp $qlyw TGT - Target,1375486392285990918,0,0,4465529892,in,26,0.0
2,Rina,Rina14395164,@CashApp $ZalzRina &amp; TGT Target,1375484434460377098,0,0,1213179165039419392,in,26,0.0
3,Trading MarcoDaCosta,MarcoDaCostaFX,$TGT bulls score near highs. #Target 🎯 https://t.co/2vlZcdb8sz,1375483839884230661,0,0,118794845,en,26,0.0
4,Oscar.,oscartorresva,"@CashApp #CashAppFriday $oscartorresv &amp; TGT - Target , AAPL - Apple or TMUS - Tmobile 😭✨",1375481044472840193,0,0,552338360,in,26,-0.2023
5,Oscar.,oscartorresva,"#CashAppFriday $oscartorresv &amp; TGT - Target , AAPL - Apple or TMUS - Tmobile 😭✨ https://t.co/dBKXDN40ky",1375481005860065289,0,0,552338360,in,26,-0.2023
6,♡,Sweet_Reverie,RT @keverkari: @animalcrossing @sanrio @Target @hellokitty I cannot believe I have to ask a billion dollar corporation this question: but c…,1375480395798507521,2,0,4540220131,en,26,0.0
7,Sԋαყ.,uplooa,"Target, you fucking ugly corporation. How the fuck do you let those Sanrio Amiibo CARDS SELL OUT SO EARLY?????????? LIKE THEY JUST CAME OUT????????",1375480349363482626,0,1,1256334609152978944,en,26,-0.5921
8,❄️ Naddi Ice ❄️,NaddiByNature,🎯Target TGT $naddibynature 💫 https://t.co/0UVPwK5mg1,1375480293365272579,0,0,47504412,en,26,-0.2263
9,🦋🦇*++ ✞ Driizzyy ✞**^+🦋😈💎 vs. The WRLD,DriizzyyJ,$justinsirois TGT - Target I WANNA INVEST IN MY FAV COMPANY PLSSS LEMME GET THAT GREEN👽🤑🤑 https://t.co/JujQQXKSnH,1375479991111139333,0,0,2699882505,en,26,0.5766
10,🦋🦇*++ ✞ Driizzyy ✞**^+🦋😈💎 vs. The WRLD,DriizzyyJ,@CashApp $justinsirois TGT - Target Bless me with some green babies😍😍🤩,1375479855706423304,0,0,2699882505,en,26,0.8316
11,moody 🥴🙂,_breeaaaa,$BreaBrowder and Target Corporation https://t.co/A5DHkTD5dF,1375479679398858754,0,0,1187240527047122944,en,26,0.0
12,Insider Alerts,InsiderAlerts4U,"$TGT:

New Insider Filing on TARGET CORP's

Chief Accounting Officer

ROBERT M HARRISON:

https://t.co/PDbhUkH3mv",1375479318059610128,0,0,2344420430,en,26,0.0
13,$Stocknewsalerts,Allstocknews,"$TGT New Form 4 for Target Corporation
From our Stock News Alerts App",1375478623466098690,0,0,2356524462,en,26,0.0
14,day-trading.de,day_trading_de,"TGT (TARGET CORP) 🚨 #Insider #stock alert! 💰 #Sale on 2021-03-25 - $TGT 🇺🇸: HARRISON ROBERT M (Chief Accounting Officer), total amount $439.166. Float is 499.00M",1375478423527784450,0,0,1371371521621508097,en,26,0.3595
15,Jessie Wade 🧢,writer_wade,RT @keverkari: @animalcrossing @sanrio @Target @hellokitty I cannot believe I have to ask a billion dollar corporation this question: but c…,1375477621203472389,2,0,863083571325444096,en,26,0.0
16,FormWhispers,formwhisperscom,"#FWSells $TGT HARRISON ROBERT M, Chief Accounting Officer of TARGET CORP sold 2,282 shares on 2021-03-25. https://t.co/JEaDXWvyOW",1375477514554904576,0,0,1262915121103491074,en,26,0.296
17,Philip Calrissian,Trading_Sunset,"I didn't make $HD the closing chart yesterday for no good reason.

As at 11.52am EST... Home Depot... has printed a new historic high of $301.46. Target $TGT is similarly set to break a new hist' high. https://t.co/x1eRADFKoF",1375475896375726088,0,5,2193224916,en,26,-0.3412
18,Joy ❤,Just_inJOY,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375475489310003204,3435,0,243800039,en,26,0.5994
19,thancred simp,keverkari,@animalcrossing @sanrio @Target @hellokitty I cannot believe I have to ask a billion dollar corporation this question: but can you please print more cardboard (that costs pennies to make) so I can spend $6 on them?,1375474803747008512,2,51,913952478,en,26,0.4497
20,Faris Sleem,TradeWithTechs,"Will $TGT hit that $200 LT target today? 

And no, $199.96 didn't count. I didn't get filled. https://t.co/Uo4QXo3OoQ",1375466410479063043,0,0,2448524059,en,26,0.0
21,Ernie,BigStonkGuy,Target breaking all time highs $tgt https://t.co/VO0UrKWNvX,1375465855262334978,0,0,1292800537335869440,en,26,0.0
22,Seyed Option,seyedoption,$tgt wants new ath today target 201.93,1375464548694687748,0,0,825233183885115393,en,26,0.0
23,Angela Fama,Angfama,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375456825181622281,15,0,1463628277,en,26,0.0
24,Leia Crane,LeiaCrane,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375455922567405574,15,0,167645146,en,26,0.0
25,TedMed,TedMed10,"@its_steffanos @JosephChaplik Fight by not spending  time, attention or money on products from those corporations.  Maybe target one corporation at a time. For example:  Those who are in the fight - don't go to Target for one week, or don't buy an Apple product etc.",1375453101684047873,0,0,1191161141549924352,en,26,-0.6369
26,marjorie ʚ♡ɞ,mlynnhorizons,"THIS! So many Etsy sellers carry the amiibos and also Target is a very large corporation. I really doubt they wouldn’t restock these, and also every target I’ve heard of has them, which means if you live by more than one, the odds are they still have some available 🥺 https://t.co/Of5QHGrazf",1375452716307259398,0,3,940371635865051138,en,26,-0.474
27,Brandon Beylo,marketplunger1,"Target $TGT breaking out today. 

Shout-out to @GavinSBaker for being louder than most on the bull case here. 

Good luck to all longs! https://t.co/eTTpyIhfU5",1375452642772709385,0,7,1017745052544749569,en,26,0.7345
28,Agent Bubblegum,kaitduffy,Target is never going to stop making money as long as women keep going to Target🤣😂🎯 $TGT,1375452562225258504,0,4,224837045,en,26,0.7899
29,James Boyd,JBoyd_TDA,RT @JBoyd_TDA: Patterns happen over and over. E.g. $TGT ( 3 Yr Wkly Chart ) Target has shown a pattern of pullbacks followed by breaks of d…,1375448588457811974,1,0,1138547264736116736,en,26,0.0
30,Sonor Liotta,sonarlicious,@sydsisle @Target $75B corporation can’t even keep up their site for a big release. An exclusive deal too,1375448567087722496,0,1,1161158666772332544,en,26,0.128
31,Mark Morris,MarkMor65326665,$tgt ABSOLUTELY DESTROYING Walmart on every level imaginable.  Target up another nearly 3% .  Walmart down.  $HD also going parabolic AGAIN.  It is up 17 out of 18 days!!!!!!!!!!!!!,1375448479426809863,0,1,1367214612928729088,en,26,-0.8189
32,ayup ashley,selfloveagb,i got some of the diy ones off of etsy for a reasonable price. it’s a shame i really wanted to get the cards for display purposes too (the etsy ones are just chips) but i’m glad to be supporting a small business instead of a massive corrupt corporation like target or nintendo &lt;3,1375447062737793029,0,1,4795229095,en,26,0.8765
33,Chris McVetta,chris_mcv,@jimcramer Will @Target hit $200 today-? $TGT #TheMcVettaGroup,1375443881060360194,0,0,25992756,en,26,0.0
34,Cranky Old Baptist,meanoldbaptist,RT @dunkcitylawyer: @CorazonPeach Everybody stop logging in until they are widely available. This is way less about amiibo cards and way mo…,1375442932359163904,1,0,3002023666,en,26,-0.296
35,Confused Oprah,Raantuva,After 30 min of trying I finally got my damn Amiibo but I am still grossly dissatisfied with the process that I had to go through to get them. It's absolutely unacceptable that a corporation this large has such poor server infrastructure. @Target how are you going to fix this?,1375441947611951105,0,1,1100605476306268163,en,26,-0.945
36,Levi Machida,leviswiftie,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375441539090935810,4738,0,1298462873732001793,en,26,0.9169
37,Chris V,dunkcitylawyer,@CorazonPeach Everybody stop logging in until they are widely available. This is way less about amiibo cards and way more about the relationship between corporation and consumer @target and @NintendoAmerica,1375439720755380235,1,9,951813284,en,26,-0.296
38,फ्रस्ट्रेटेड इंडियन,frustrtd_Indian,"@EconomicTimes Tgt of Rs 1230 ?????

https://t.co/4aANssbhtk",1375439692695396354,0,0,2294734206,lv,26,0.0
39,MAX,baem4xx,I hope @Target corporation has the worst day fuck you guys,1375435832492888067,0,0,1025412091,en,26,-0.6908
40,Andrea true Belieber CR🇨🇷,Andreamoyasoli,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375433883806797825,3435,0,1304489206413230081,en,26,0.5994
41,Matheus 🦊💙,MatheusH_Cec,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375433576825696257,21,0,1156567947814612992,pt,26,0.0
42,Jade,Justin19940301_,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375432032075964420,3435,0,1250596168809115649,en,26,0.5994
43,Elizabeth Todd,Elizabe73051123,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375429915093372931,15,0,981300590411214850,en,26,0.0
44,Sarah B.,SarahBTarget,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375429869119619080,15,0,3430532740,en,26,0.0
45,Vantage Alerts,VantageAlertsUS,"Instacart, Target $TGT, Trader Joe’s, Chobani, Petco, $DRI Darden Restaurants, $MCD McDonald’s and $DG Dollar General are among a growing list of companies giving workers time off and extra money to get vaccinated for Covi... https://t.co/jkuuiM3Tfd https://t.co/rnwhjWLKXB",1375427500474515463,0,0,1106968808105918464,en,26,0.4767
46,Futures and Options,futuresoption,"Vertical Research Initiated Nikola Corporation $NKLA at Buy and set the price target at

https://t.co/f9eKKElXpU https://t.co/5xJ7GDmIsf",1375424059610169348,0,0,45415894,en,26,0.0
47,Ex0usT,Ex0usT,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375416927645003776,3435,0,311761708,en,26,0.5994
48,STCK.PRO,StckPro,$COST $TGT $WMT NEW ARTICLE : Why I'm More Bullish on Target Than Ever https://t.co/Q2gQQK4y1C Get all the latest $COST related news here : https://t.co/kzm2ywrsdx https://t.co/N5FSqz7Gui,1375411470498947076,0,0,963495628545327104,en,26,0.0
49,Market Follows,MarketFollows,Why I'm More Bullish on Target Than Ever $TGT https://t.co/J4glKTaRcO $SPY,1375409709683896331,0,0,576434817,en,26,0.0
50,Merdeka.com,merdekadotcom,"Dirikan IBC, Erick Thohir Target Baterai Motor Listrik RI Jadi Nomor Satu Dunia: Menteri Badan Usaha Milik Negara BUMN Erick Thohir berharap, terbentuknya Indonesia Battery Corporation (IBC) atau holding baterai kendaraan listrik bisa membuat Indonesia… https://t.co/Tt153lAMAu",1375399901752795136,0,1,456426648,in,26,0.0
51,KJ Copeland,KD1BYKen,Soon remote employees may be working for an Irish corporation  Target Moving Headquarters Out Of Minneapolis Because Riots Have Consequences https://t.co/idI9MqPtcS via @amlookout,1375399845717024770,0,0,55823024,en,26,-0.5106
52,Anthiochus,BrianOrsdel,@EricRWeinstein Looking at this thread.. the left doesn't see how they are pro-billionaire. Every major corporation leans left politically. I would describe it as pro-billionaire adjacent. The corporations hijacked left causes to not be a target. Most of the left bought it.,1375396435538116611,0,0,1254651464405975046,en,26,0.0
53,Pete Najarian,petenajarian,"RT @Trading_Sunset: Target $TGT settled +2.3% to $192.70. New hist' highs are due in April, with natural target of psy' $200. Tier'1 qualit…",1375394116310343682,0,0,14292717,en,26,0.3612
54,Mystery,Mysterious742,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375389546922213382,4738,0,193663037,en,26,0.9169
55,Sugeng,Sugeng67130918,"RT @ditpromkes: Hai, Healthies

Kementerian Kesehatan bekerjasama dengan Kementerian BUMN, Pemprov DKI Jakarta, dan Indonesia Health Corpor…",1375377859024363523,2,0,1342004369319870464,in,26,0.0
56,Darts Shop TiTO京都,titokyoto,"TARGETより
【PYRO 47】https://t.co/jeuZIDKPmi
【カレラ ストリームV1】https://t.co/8VZZUAaqEG

間違えないバレルといっても過言ではないPYRO!
キムタクさんが購入されたことで有名になった
エリシアンシリーズの3をベースに作られたカレラ。

どちらも美しい… https://t.co/wzApNlFEHw",1375370900682371072,0,2,887260510319595522,ja,26,0.0
57,b 🦋,thelukebrooks,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375366202126524418,3435,0,267848065,en,26,0.5994
58,Ashley,BieberIsBaexoxo,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375365675028508674,3435,0,2427802671,en,26,0.5994
59,Ashley,BieberIsBaexoxo,"RT @Target: Believe and you shall receive! Pre-order the Target exclusive version of @justinbieber's new album #JUSTICE, now: https://t.co/…",1375364367412236290,3068,0,2427802671,en,26,0.7118
60,Anil_zenith,anil_zenith,"Haha $59 to 60$ WTI Target Achieved
MCX: 4360 TgT done!..  

Some Profit Booking 150$$ https://t.co/zQRo9ONsQv https://t.co/a8aMzeWOh0",1375362407422291972,0,1,1367746097788035072,en,26,0.7345
61,Manny C🚀🚀,mchops007,"RT @NPPtrades: $TGT No matter how hideous the market, there are always new breakouts. Members were alerted in the mid $180's. Now looks to…",1375362130925486080,1,0,189747465,en,26,-0.0191
62,Rauneet,rauneet1,https://t.co/AUftQySWyr,1375361788896669697,0,0,743829561650012160,und,26,0.0
63,fps hdpatel,hdpatel34582859,DEEPAKFERT Share Price Target - Deepak Fertilizers and Petrochemicals Corporation Limited NSE INDIA Chart Analysis https://t.co/3ZE9iNrGtp,1375355852995977221,0,0,1296494735511584769,en,26,0.0772
64,Wendy Eustace,WendyEustace,RT @JuneauNana: @ProudSocialist Solutions? It is these multinational corporations that pay the lobbyist to legally bribe/on our selected/el…,1375353757362442246,1,0,1014426997458685952,en,26,0.1779
65,ETMarkets,ETMarkets,"Add Indian Oil Corporation, target price Rs 105:  ICICI Securities  #ETMarkets #DailyRecos #StockPicks #DailyPicks https://t.co/voGR1wfFxW",1375344918219087872,0,1,81083096,en,26,0.296
66,삭시⁷||xiumin birth||,vminflrt_,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375342646630129665,3435,0,1305113646830239744,en,26,0.5994
67,Direktorat Promkes,ditpromkes,"Hai, Healthies

Kementerian Kesehatan bekerjasama dengan Kementerian BUMN, Pemprov DKI Jakarta, dan Indonesia Health Corporation menyelenggarakan Sentra Vaksinasi Bersama BUMN sebagai langkah percepatan target cakupan vaksinasi Tahap II.

#VaksinasiCovid19 #VaksinasiUntukNegeri https://t.co/3MqGfsomYD",1375341750634475527,2,4,187969012,in,26,0.0
68,Laura ✊🏽⏳,JuneauNana,@ProudSocialist Solutions? It is these multinational corporations that pay the lobbyist to legally bribe/on our selected/elected politicians in a ring game. So how do we target multinational corporation‘s state by state targeting their income streams? Any suggestions?,1375337520951533573,1,3,43597952,en,26,0.3049
69,jesus garcia (Taylor’s version) 💛💛,JG_Swifty,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375336798960807943,4738,0,1027164366,en,26,0.9169
70,Gaurav jaggi,Gauravjaggi6,"@SandeepKrJainTS 
Sandeep ji need your advice on Rural electrification corporation stock? Good buy. Short term target?",1375334197791875077,0,1,926074574927572993,en,26,0.504
71,cran; ia HOSHI MIXTAPE,plutoyunho,"RT @suhhhjin: so apparently this is not target the corporation that sells groceries, clothing, home goods, toys or other miscellaneous items",1375327200400969731,1,0,1306017072,en,26,0.0
72,⁷❤🐰🦑🐣❤️∞,startiny738,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375325509500821505,4738,0,2564814261,en,26,0.9169
73,lissette,bieberxxjustice,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375325262817157120,3435,0,1279894579723014144,en,26,0.5994
74,Lupita Olmedo,LupitaOlmedo97,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375322548225912833,3435,0,1119834086904868865,en,26,0.5994
75,StocksBox,StocksBox,"Buy BPCL, target price Rs 544: ICICI Securities Bharat Petroleum Corporation Ltd., incorporated in the year 1952, is a Large Cap company (having a market cap of Rs 92692.17 Crore) operating in Gas &amp; Petroleum sector.",1375320628455161859,0,0,1277410752,en,26,0.296
76,Ankit Pati,nkitpati,"@at_tcsc @DrGoldfire @hdevalence @steveklabnik Just shows how easy it is to target all unices ever, but damn near impossible to also add Windows to the mix.

Maybe, just maybe, the developers working on their free time aren’t the problem here. The nearly-trillion $ mega-corporation behind Windows is.",1375320095388405765,0,0,763740554521825280,en,26,-0.1779
77,kaitlyn⁷,suhhhjin,"so apparently this is not target the corporation that sells groceries, clothing, home goods, toys or other miscellaneous items",1375318617185611780,1,4,3279030043,en,26,0.0
78,zy | FEARLESS,swiftiezyy,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375315641343733766,4738,0,526206594,en,26,0.9169
79,kiarra lucas,kiarralucas123,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375312449558175745,3435,0,143964424,en,26,0.5994
80,Nancy,Nancy93204076,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375312307966763009,15,0,1096787972400267265,en,26,0.0
81,Mon,Mozzlerauhl,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375310270927577088,3435,0,310036190,en,26,0.5994
82,Ashaa (Stock market),ashaa_stock,"PRIME #CASH FOLLOWUP: OUR TGT HIT IN #SRTRANSFIN,BOOK PROFIT
TARGET DONE
HIT.....
HIT...
HIT..",1375308299478867968,0,1,1319593175720157190,en,26,0.4404
83,StocksBox,StocksBox,"Buy HDFC, target price Rs 2550: Kotak Securities Housing Development Finance Corporation Ltd., incorporated in the year 1977, is a Large Cap company (having a market cap of Rs 449832.95 Crore) operating in NBFC sector.",1375305700939816963,0,0,1277410752,en,26,0.296
84,michael,michael25895587,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375303676328255488,3435,0,1301809944358862848,en,26,0.5994
85,Becca,InkedRedhead83,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375302681464602625,15,0,314069488,en,26,0.0
86,RISE OFFICIAL,RISE_2003,"／
SHOOT BOXING 2021 act.2
宮崎就斗 @tgt_shooto の参戦が決定‼
＼

4/10(土)に後楽園ホールで開催の『SHOOT BOXING 2021 act.2』に宮崎就斗（TARGET）の参戦が決定‼

笠原友希（シーザージム）
vs 
宮崎就斗（TARGET）

📅4月10日(土)17時開場／18時試合開始予定
📝詳細▷https://t.co/98hQznuyAf https://t.co/VL6lL0KnCE",1375295371379793928,0,27,203032419,ja,26,-0.4824
87,Ang,Ang34713548,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375295337963814918,4738,0,1047687434367131648,en,26,0.9169
88,Traders Indeed,IndeedTraders,"14560 tgt achieved, nifty opening will be our target.",1375292934497521668,0,0,1371860380562071552,en,26,0.4019
89,Julianne ♡☆ JB6/Justice✞/BE 💜🎶,JulianneCosta4,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375289387148140549,3435,0,1939849380,en,26,0.5994
90,TaeChimJB,TaeChimKidrauhl,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375289377442525188,3435,0,1328424602016636928,en,26,0.5994
91,Naty Costa,luanaty,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375289350146023429,3435,0,1101945118435786753,en,26,0.5994
92,JBVotações,JBVotacs,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375289321352097794,3435,0,1363749421704482817,en,26,0.5994
93,emc_503,emcfiveohthree,@laplanck If I were a massive corporation that legislation might target for increased regulation I would simply *not* call out one of the people likely to write that legislation.,1375286545557549060,0,3,27141993,en,26,0.2732
94,Idalia,Idaliacatarinoj,"RT @Goldbasincorp: We're drilling at Gold Basin!

The 89 hole, ~6000m reverse-circulation program will target the Cyclopic Zone of gold min…",1375277718024159232,2,0,1305296587812409354,en,26,0.0
95,matte,dojswift,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375276501210435585,4738,0,1307392351300714498,en,26,0.9169
96,Michael Lyssy,lyssy_michael,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375273889073393674,15,0,3024496021,en,26,0.0
97,𝐿𝑢𝑐𝑖𝑎𝑛𝑜 𝐻𝑒𝑛𝑟𝑖𝑞𝑢𝑒 𝑙𝑢,lucianoHenriqul,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375258358199033856,21,0,962344727730409473,pt,26,0.0
98,Trading Hound,thehoundtrades,"$TGT #Target Broke Buy Zone and its wedge formation (purple lines). Increased stop loss ⬆️. Watching for EMAs to break through MA50 for help support further 🐂momentum.

#StocksToBuy #stocks #POTW https://t.co/SHOCfzo7z8 https://t.co/iCJxONwrzp",1375249672365875202,0,2,1368367933559291904,en,26,0.0516
99,Stock Market Genius,stockmktgenius,$TGT Target Corporation Common Top stock up 119% from low. Close: 192.70 VolvsAvg: 0.88 Liq: $593M https://t.co/NoxwtOAKBQ,1375243928870469642,0,0,914214567152160768,en,26,-0.0772
100,Sushant,Meepantrader,"$TSLA , so it gap down hit the target and reversed back to +ve  , not much can be done for a gap up or down  , Now for the upside the TGT is 668 and 678 with downward bias TGT 594 . we have a outside week , if it closes around 668 it will be a actionable signal  doji #TheStrat https://t.co/OlWXb2PZjq",1375240984502677505,0,0,1369843415207272450,en,26,-0.1027
101,Bruno Miranda,bbmiranda10,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375236590558150662,21,0,59932461,pt,26,0.0
102,NorthPost Partners,NPPtrades,"$TGT No matter how hideous the market, there are always new breakouts. Members were alerted in the mid $180's. Now looks to be heading towards our $220 target. https://t.co/LkU3tktyuv",1375235548571308033,1,2,801467880244023296,en,25,-0.0191
103,dani,nepomucenodanii,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375235403045822466,21,0,1458680834,pt,25,0.0
104,Buttigieg Buttijury Butticutioner,ValarMorDollars,"@emmacathgarcia It's like the one inside of a Target. So, who knows which giant corporation is at fault here, but I'm totally fine with blaming both.",1375233465134759946,0,1,19640038,en,25,-0.4864
105,"thiago, bebê da taylor",thihenrique28,RT @Target: It's time to relive our Love Story. 💕 Pre-order the Target exclusive version of @taylorswift13's CD Fearless (#TaylorsVersion)…,1375229654831935489,4738,0,916106822024560641,en,25,0.9169
106,belieber,maedeh67148244,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375227714760810500,3435,0,1363863696179679237,en,25,0.5994
107,Finance & Investing With Avrin,avrinross,"Took advantage at some of the depleted prices yesterday and today, bought more $HIMS $GOEV $EVGN.
Target made a strong run to the 190s, glad I bought more in the 170s. I'll add more $TGT on a pullback or if it gets close to 200 and finds resistance. #Canoo #Evogene #buythedip",1375222946738937861,0,1,1118549325079097345,en,25,0.8074
108,Jordan Thomas,JordanThomas81,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375222478734245893,15,0,3187376043,en,25,0.0
109,Carla,justnxhailey,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375221084044279812,3435,0,2194721383,en,25,0.5994
110,Thiagoesteves,Thiagoe26233209,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375220763519815684,21,0,1291917738085101573,pt,25,0.0
111,Tickeron,Tickeron,"$TGT's price moved above its 50-day Moving Average on March 19, 2021. View odds for this and other indicators: https://t.co/UHrzKp303S #Target #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/emphDyy9go",1375220692036165633,0,0,374729426,en,25,0.0
112,Roo-B♡,RocioVarela88,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375219246440062981,3435,0,2468379392,en,25,0.5994
113,Brent Nelson,lilydalekid,RT @TargetNews: It’s back! Our car seat trade-in program returns April 5-17 at *all* Target stores. Guests can exchange their used car seat…,1375211358279626755,15,0,1365667327,en,25,0.0
114,Eidan Aarón,AaronLVasquez,"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…",1375204979267543047,3435,0,568696383,en,25,0.5994
115,Philip Calrissian,Trading_Sunset,"Target $TGT settled +2.3% to $192.70. New hist' highs are due in April, with natural target of psy' $200. Tier'1 quality retail. @petenajarian 🎯 https://t.co/933liB3c8T",1375203263511924737,0,14,2193224916,en,25,0.3612
116,AskTarget,AskTarget,"@rrroooiiirrr Thank you very much for reaching out to share your experience with us. Would you mind sending us a direct message? Please include your name, email and order number and we will be happy to share your feedback. https://t.co/KLi9jZjnCi https://t.co/bEVlRVM6db",1375188608785784836,0,0,432599292,en,25,0.9226
117,SuUm4ya,um4ya,"@s_algorithm @buffalo_butt The only difference between a corporation in bed with public govt and the corporation independent of public govt is that the latter is less accountable to the non-paying customer. The non-paying customer is like the 3rd-party target in a contract hit, not IN on the negotiations.",1375187586273058816,0,1,1297978453224853505,en,25,0.3612
118,Fvck Nazis,GroperBlue,"RT @arthurdeigh: @BreakfastNews @mjrowland68 Tehan just said #jobkeeper was ""targeted""? To LA get corporation who increased profits, divide…",1375186633834688512,2,0,3069516306,en,25,0.6124
119,PeterLekousesJr,pjl001,https://t.co/Q0q4hEr25T Great Dividend Stock BUY TGT below $170 !,1375186164513116161,0,1,2172626998,en,25,0.6588
120,Arthur King,arthurdeigh,"@BreakfastNews @mjrowland68 Tehan just said #jobkeeper was ""targeted""? To LA get corporation who increased profits, dividends and exec bonuses? What sort of target did they have? ...

#auspol",1375186158783582209,2,2,142268962,en,25,0.8458
121,BETH 👩🏽,BethNasciment18,"RT @Cruzeiro: Todos os demais exames tiveram resultados negativos.

Os testes foram feitos pela Target Medicina de Precisão!

Faça seu exam…",1375182975135010816,21,0,1043865616543895552,pt,25,0.0
